,Open,High,Low,Close,Adj Close,Volume
2009-01-01,59.93333435058594,59.96666717529297,57.70000076293945,58.33333206176758,56.19633102416992,24367561.0
2009-01-02,59.93333435058594,59.96666717529297,57.70000076293945,58.33333206176758,56.19633102416992,24367561.0
2009-01-03,59.93333435058594,59.96666717529297,57.70000076293945,58.33333206176758,56.19633102416992,24367561.0
2009-01-04,59.93333435058594,59.96666717529297,57.70000076293945,58.33333206176758,56.19633102416992,24367561.0
2009-01-05,58.83333206176758,63.166664123535156,58.83333206176758,62.633331298828125,60.338802337646484,31065885.0
2009-01-06,61.53333282470703,70.0999984741211,61.099998474121094,67.46666717529297,64.99507904052734,55580347.0
2009-01-07,69.33333587646484,70.43333435058594,43.53333282470703,47.666664123535156,45.920433044433594,101894116.0
2009-01-08,69.33333587646484,70.43333435058594,43.53333282470703,47.666664123535156,45.920433044433594,101894116.0
2009-01-09,47.266666412353516,50.93333435058594,42.79999923706055,45.666664123535156,43.99369812011719,81596851.0
2009-01-10,47.266666412353516,50.93333435058594,42.79999923706055,45.666664123535156,43.99369812011719,81596851.0
2009-01-11,47.266666412353516,50.93333435058594,42.79999923706055,45.666664123535156,43.99369812011719,81596851.0
2009-01-12,45.166664123535156,48.0,44.666664123535156,46.20000076293945,44.50749206542969,30623559.0
2009-01-13,43.46666717529297,47.900001525878906,43.33333206176758,44.599998474121094,42.966102600097656,25052421.0
2009-01-14,46.20000076293945,47.266666412353516,45.36666488647461,46.86666488647461,45.14973068237305,18236272.0
2009-01-15,45.86666488647461,45.86666488647461,42.0,43.166664123535156,41.58527755737305,31828803.0
2009-01-16,41.46666717529297,45.56666564941406,41.46666717529297,44.0,42.388092041015625,24517857.0
2009-01-17,41.46666717529297,45.56666564941406,41.46666717529297,44.0,42.388092041015625,24517857.0
2009-01-18,41.46666717529297,45.56666564941406,41.46666717529297,44.0,42.388092041015625,24517857.0
2009-01-19,43.83333206176758,47.29999923706055,43.83333206176758,46.133331298828125,44.44326400756836,28632210.0
2009-01-20,43.53333282470703,45.46666717529297,43.53333282470703,44.233333587646484,42.61286926269531,17557353.0
2009-01-21,43.599998474121094,45.53333282470703,42.733333587646484,43.43333435058594,41.842185974121094,20905947.0
2009-01-22,44.666664123535156,45.20000076293945,43.43333435058594,44.099998474121094,42.48442459106445,18496455.0
2009-01-23,38.766666412353516,44.56666564941406,38.766666412353516,41.099998474121094,39.59432601928711,24508876.0
2009-01-24,38.766666412353516,44.56666564941406,38.766666412353516,41.099998474121094,39.59432601928711,24508876.0
2009-01-25,38.766666412353516,44.56666564941406,38.766666412353516,41.099998474121094,39.59432601928711,24508876.0
2009-01-26,38.766666412353516,44.56666564941406,38.766666412353516,41.099998474121094,39.59432601928711,24508876.0
2009-01-27,45.166664123535156,45.166664123535156,41.766666412353516,43.0,41.42472457885742,14554537.0
2009-01-28,42.733333587646484,44.83333206176758,42.0,44.133331298828125,42.516544342041016,25136251.0
2009-01-29,44.666664123535156,46.83333206176758,43.733333587646484,46.43333435058594,44.73228073120117,38202315.0
2009-01-30,45.166664123535156,51.599998474121094,44.79999923706055,50.83333206176758,48.97108459472656,48729294.0
2009-01-31,45.166664123535156,51.599998474121094,44.79999923706055,50.83333206176758,48.97108459472656,48729294.0
2009-02-01,45.166664123535156,51.599998474121094,44.79999923706055,50.83333206176758,48.97108459472656,48729294.0
2009-02-02,50.0,50.666664123535156,43.33333206176758,43.93333435058594,42.32387161254883,40609129.0
2009-02-03,45.133331298828125,45.666664123535156,42.166664123535156,44.133331298828125,42.516544342041016,34338393.0
2009-02-04,44.599998474121094,47.20000076293945,44.599998474121094,46.266666412353516,44.57172393798828,32662731.0
2009-02-05,46.599998474121094,46.900001525878906,44.766666412353516,45.5,43.83313751220703,16180722.0
2009-02-06,46.666664123535156,47.86666488647461,45.599998474121094,45.83333206176758,44.15426254272461,24836527.0
2009-02-07,46.666664123535156,47.86666488647461,45.599998474121094,45.83333206176758,44.15426254272461,24836527.0
2009-02-08,46.666664123535156,47.86666488647461,45.599998474121094,45.83333206176758,44.15426254272461,24836527.0
2009-02-09,46.233333587646484,50.599998474121094,46.166664123535156,49.86666488647461,48.03983688354492,32381169.0
2009-02-10,49.33333206176758,51.33333206176758,48.133331298828125,49.96666717529297,48.13616943359375,29989044.0
2009-02-11,49.266666412353516,51.93333435058594,47.70000076293945,51.0,49.131649017333984,37803612.0
2009-02-12,50.53333282470703,51.266666412353516,48.33333206176758,48.633331298828125,46.851680755615234,22129738.0
2009-02-13,49.33333206176758,51.0,49.33333206176758,50.33333206176758,48.489402770996094,15880324.0
2009-02-14,49.33333206176758,51.0,49.33333206176758,50.33333206176758,48.489402770996094,15880324.0
2009-02-15,49.33333206176758,51.0,49.33333206176758,50.33333206176758,48.489402770996094,15880324.0
2009-02-16,50.0,51.29999923706055,46.03333282470703,46.36666488647461,44.66805648803711,28026156.0
2009-02-17,46.20000076293945,46.20000076293945,44.266666412353516,45.20000076293945,43.54412841796875,17565918.0
2009-02-18,45.03333282470703,46.633331298828125,44.36666488647461,45.70000076293945,44.02581787109375,20459868.0
2009-02-19,45.93333435058594,46.900001525878906,45.33333206176758,45.83333206176758,44.15426254272461,11972562.0
2009-02-20,45.233333587646484,45.233333587646484,43.70000076293945,44.633331298828125,42.99821853637695,10160902.0
2009-02-21,45.233333587646484,45.233333587646484,43.70000076293945,44.633331298828125,42.99821853637695,10160902.0
2009-02-22,45.233333587646484,45.233333587646484,43.70000076293945,44.633331298828125,42.99821853637695,10160902.0
2009-02-23,45.233333587646484,45.233333587646484,43.70000076293945,44.633331298828125,42.99821853637695,10160902.0
2009-02-24,43.79999923706055,45.133331298828125,42.46666717529297,44.400001525878906,42.7734375,18121359.0
2009-02-25,45.233333587646484,46.133331298828125,44.36666488647461,44.733333587646484,43.09455871582031,14247580.0
2009-02-26,44.666664123535156,45.20000076293945,43.266666412353516,45.03333282470703,43.383567810058594,12762621.0
2009-02-27,44.666664123535156,45.29999923706055,43.400001525878906,44.0,42.388092041015625,16294087.0
2009-02-28,44.666664123535156,45.29999923706055,43.400001525878906,44.0,42.388092041015625,16294087.0
2009-03-01,44.666664123535156,45.29999923706055,43.400001525878906,44.0,42.388092041015625,16294087.0
2009-03-02,43.400001525878906,43.900001525878906,41.400001525878906,41.733333587646484,40.204463958740234,12793402.0
2009-03-03,40.733333587646484,43.266666412353516,40.733333587646484,42.133331298828125,40.589805603027344,15900103.0
2009-03-04,42.666664123535156,44.733333587646484,42.0,43.766666412353516,42.16330337524414,20796627.0
2009-03-05,44.666664123535156,46.0,41.79999923706055,44.43333435058594,42.80554962158203,31758780.0
2009-03-06,43.46666717529297,46.5,43.33333206176758,46.233333587646484,44.539608001708984,30542538.0
2009-03-07,43.46666717529297,46.5,43.33333206176758,46.233333587646484,44.539608001708984,30542538.0
2009-03-08,43.46666717529297,46.5,43.33333206176758,46.233333587646484,44.539608001708984,30542538.0
2009-03-09,46.0,46.0,43.56666564941406,43.83333206176758,42.22753143310547,15161583.0
2009-03-10,46.0,46.0,43.56666564941406,43.83333206176758,42.22753143310547,15161583.0
2009-03-11,46.0,46.0,43.56666564941406,43.83333206176758,42.22753143310547,15161583.0
2009-03-12,44.666664123535156,45.666664123535156,43.93333435058594,44.5,42.86977767944336,12514978.0
2009-03-13,45.83333206176758,47.766666412353516,45.33333206176758,47.233333587646484,45.50297546386719,17969262.0
2009-03-14,45.83333206176758,47.766666412353516,45.33333206176758,47.233333587646484,45.50297546386719,17969262.0
2009-03-15,45.83333206176758,47.766666412353516,45.33333206176758,47.233333587646484,45.50297546386719,17969262.0
2009-03-16,47.733333587646484,51.79999923706055,47.46666717529297,51.400001525878906,49.51700210571289,29653501.0
2009-03-17,51.666664123535156,52.29999923706055,49.166664123535156,49.666664123535156,47.847164154052734,17338696.0
2009-03-18,50.266666412353516,55.20000076293945,50.266666412353516,52.733333587646484,50.80147933959961,37010662.0
2009-03-19,53.733333587646484,55.0,51.46666717529297,53.43333435058594,51.4758415222168,28104154.0
2009-03-20,52.766666412353516,54.400001525878906,52.133331298828125,53.33333206176758,51.3795051574707,20956578.0
2009-03-21,52.766666412353516,54.400001525878906,52.133331298828125,53.33333206176758,51.3795051574707,20956578.0
2009-03-22,52.766666412353516,54.400001525878906,52.133331298828125,53.33333206176758,51.3795051574707,20956578.0
2009-03-23,54.53333282470703,56.766666412353516,54.33333206176758,56.133331298828125,54.07693099975586,20577510.0
2009-03-24,57.0,58.233333587646484,51.666664123535156,52.400001525878906,50.48036575317383,26921934.0
2009-03-25,52.43333435058594,57.06666564941406,52.20000076293945,56.33333206176758,54.26959991455078,29596494.0
2009-03-26,57.33333206176758,58.46666717529297,56.099998474121094,57.233333587646484,55.13663101196289,27968587.0
2009-03-27,57.46666717529297,60.666664123535156,56.46666717529297,59.733333587646484,57.5450439453125,27486210.0
2009-03-28,57.46666717529297,60.666664123535156,56.46666717529297,59.733333587646484,57.5450439453125,27486210.0
2009-03-29,57.46666717529297,60.666664123535156,56.46666717529297,59.733333587646484,57.5450439453125,27486210.0
2009-03-30,58.70000076293945,59.06666564941406,51.666664123535156,52.20000076293945,50.287689208984375,31680703.0
2009-03-31,53.233333587646484,58.599998474121094,52.666664123535156,56.06666564941406,54.012699127197266,42224781.0
2009-04-01,56.599998474121094,57.79999923706055,54.33333206176758,56.93333435058594,54.847618103027344,27787615.0
2009-04-02,58.46666717529297,65.4000015258789,58.33333206176758,64.5,62.137088775634766,49596096.0
2009-04-03,58.46666717529297,65.4000015258789,58.33333206176758,64.5,62.137088775634766,49596096.0
2009-04-04,58.46666717529297,65.4000015258789,58.33333206176758,64.5,62.137088775634766,49596096.0
2009-04-05,58.46666717529297,65.4000015258789,58.33333206176758,64.5,62.137088775634766,49596096.0
2009-04-06,64.66666412353516,69.23332977294922,63.166664123535156,65.03333282470703,62.650882720947266,53017177.0
2009-04-07,64.66666412353516,69.23332977294922,63.166664123535156,65.03333282470703,62.650882720947266,53017177.0
2009-04-08,62.0,72.63333129882812,58.79999923706055,70.80000305175781,68.20629119873047,65934454.0
2009-04-09,71.33333587646484,78.23332977294922,69.66666412353516,75.93333435058594,73.15156555175781,79253709.0
2009-04-10,71.33333587646484,78.23332977294922,69.66666412353516,75.93333435058594,73.15156555175781,79253709.0
2009-04-11,71.33333587646484,78.23332977294922,69.66666412353516,75.93333435058594,73.15156555175781,79253709.0
2009-04-12,71.33333587646484,78.23332977294922,69.66666412353516,75.93333435058594,73.15156555175781,79253709.0
2009-04-13,78.0,80.26666259765625,75.4000015258789,78.5999984741211,75.72054290771484,36729369.0
2009-04-14,78.0,80.26666259765625,75.4000015258789,78.5999984741211,75.72054290771484,36729369.0
2009-04-15,77.06666564941406,84.0999984741211,75.19999694824219,81.83333587646484,78.83543395996094,55137427.0
2009-04-16,83.5999984741211,85.26666259765625,73.76666259765625,75.23332977294922,72.47721099853516,48365026.0
2009-04-17,76.53333282470703,82.0,71.5,74.43333435058594,71.70652770996094,44873440.0
2009-04-18,76.53333282470703,82.0,71.5,74.43333435058594,71.70652770996094,44873440.0
2009-04-19,76.53333282470703,82.0,71.5,74.43333435058594,71.70652770996094,44873440.0
