,Open,High,Low,Close,Adj Close,Volume
2009-01-01,495.33551025390625,511.6599426269531,492.97216796875,497.9176330566406,404.8196716308594,5352549.0
2009-01-02,495.33551025390625,511.6599426269531,492.97216796875,497.9176330566406,404.8196716308594,5352549.0
2009-01-03,495.33551025390625,511.6599426269531,492.97216796875,497.9176330566406,404.8196716308594,5352549.0
2009-01-04,495.33551025390625,511.6599426269531,492.97216796875,497.9176330566406,404.8196716308594,5352549.0
2009-01-05,503.30078125,533.7176513671875,503.30078125,527.63427734375,428.9801025390625,7310556.0
2009-01-06,530.0851440429688,548.29150390625,510.30322265625,536.2122802734375,435.9541931152344,9048828.0
2009-01-07,542.6019897460938,542.6019897460938,442.0731506347656,449.0318298339844,365.07427978515625,7814138.0
2009-01-08,542.6019897460938,542.6019897460938,442.0731506347656,449.0318298339844,365.07427978515625,7814138.0
2009-01-09,441.94183349609375,484.0440368652344,404.8288879394531,413.4944152832031,336.1814880371094,11753435.0
2009-01-10,441.94183349609375,484.0440368652344,404.8288879394531,413.4944152832031,336.1814880371094,11753435.0
2009-01-11,441.94183349609375,484.0440368652344,404.8288879394531,413.4944152832031,336.1814880371094,11753435.0
2009-01-12,427.76190185546875,428.812255859375,378.6134948730469,382.4210510253906,310.9180603027344,9112390.0
2009-01-13,380.7579650878906,395.2880554199219,348.3716735839844,360.18829345703125,292.8421936035156,11106473.0
2009-01-14,366.7530822753906,386.00982666015625,360.6259460449219,386.00982666015625,313.8358459472656,7970536.0
2009-01-15,367.6283874511719,371.3922119140625,343.1198425292969,361.151123046875,293.62506103515625,7828470.0
2009-01-16,364.1271667480469,379.0073547363281,359.7506408691406,373.4054260253906,303.58807373046875,6914159.0
2009-01-17,364.1271667480469,379.0073547363281,359.7506408691406,373.4054260253906,303.58807373046875,6914159.0
2009-01-18,364.1271667480469,379.0073547363281,359.7506408691406,373.4054260253906,303.58807373046875,6914159.0
2009-01-19,380.6704406738281,383.3839111328125,370.2543029785156,372.7051696777344,303.018798828125,6912604.0
2009-01-20,363.2518615722656,389.4234924316406,359.44427490234375,365.7027282714844,297.3255920410156,8107422.0
2009-01-21,357.1247253417969,370.69195556640625,338.9183654785156,339.6186218261719,276.11859130859375,8566196.0
2009-01-22,349.94720458984375,356.0743713378906,334.84820556640625,341.4129943847656,277.5774841308594,7308913.0
2009-01-23,344.0826721191406,352.7481994628906,329.2024841308594,332.6161804199219,270.4253845214844,6132362.0
2009-01-24,344.0826721191406,352.7481994628906,329.2024841308594,332.6161804199219,270.4253845214844,6132362.0
2009-01-25,344.0826721191406,352.7481994628906,329.2024841308594,332.6161804199219,270.4253845214844,6132362.0
2009-01-26,344.0826721191406,352.7481994628906,329.2024841308594,332.6161804199219,270.4253845214844,6132362.0
2009-01-27,343.1198425292969,351.8728942871094,336.1174011230469,347.6276550292969,282.630126953125,5200513.0
2009-01-28,350.1222839355469,365.7027282714844,350.1222839355469,360.18829345703125,292.8421936035156,4919700.0
2009-01-29,364.1271667480469,370.0792541503906,344.7829284667969,346.27093505859375,281.5270690917969,6091476.0
2009-01-30,341.3692321777344,372.2237548828125,339.13720703125,370.69195556640625,301.3819580078125,7162015.0
2009-01-31,341.3692321777344,372.2237548828125,339.13720703125,370.69195556640625,301.3819580078125,7162015.0
2009-02-01,341.3692321777344,372.2237548828125,339.13720703125,370.69195556640625,301.3819580078125,7162015.0
2009-02-02,367.3658142089844,368.10980224609375,333.8853454589844,335.11077880859375,272.45361328125,7059959.0
2009-02-03,349.9034423828125,349.9034423828125,311.0398864746094,328.7210693359375,267.25860595703125,8129956.0
2009-02-04,334.3667907714844,338.7433166503906,323.1628723144531,325.8325500488281,264.91015625,5854610.0
2009-02-05,328.4147033691406,331.1281433105469,317.823486328125,321.84991455078125,261.6722412109375,5636260.0
2009-02-06,329.11492919921875,335.2420959472656,324.9134826660156,328.6335144042969,267.1874084472656,4627510.0
2009-02-07,329.11492919921875,335.2420959472656,324.9134826660156,328.6335144042969,267.1874084472656,4627510.0
2009-02-08,329.11492919921875,335.2420959472656,324.9134826660156,328.6335144042969,267.1874084472656,4627510.0
2009-02-09,332.6161804199219,345.6582336425781,328.5897521972656,343.9951477050781,279.6767578125,5655988.0
2009-02-10,345.7457580566406,362.02642822265625,341.4567565917969,356.86212158203125,290.13800048828125,9623424.0
2009-02-11,342.2445373535156,375.0684814453125,342.2445373535156,373.4054260253906,303.58807373046875,9916293.0
