,Open,High,Low,Close,Adj Close,Volume
2009-01-01,76.23635864257812,76.59341430664062,74.12297058105469,74.39800262451172,57.06534957885742,4852981.0
2009-01-02,76.23635864257812,76.59341430664062,74.12297058105469,74.39800262451172,57.06534957885742,4852981.0
2009-01-03,76.23635864257812,76.59341430664062,74.12297058105469,74.39800262451172,57.06534957885742,4852981.0
2009-01-04,76.23635864257812,76.59341430664062,74.12297058105469,74.39800262451172,57.06534957885742,4852981.0
2009-01-05,74.9142837524414,80.77676391601562,74.9142837524414,80.36663055419922,61.64347457885742,11470801.0
2009-01-06,81.15794372558594,81.15794372558594,76.4245376586914,77.78520965576172,59.6634407043457,4343964.0
2009-01-07,78.16638946533203,79.2279052734375,73.53430938720703,76.75746154785156,58.8751335144043,4213241.0
2009-01-08,78.16638946533203,79.2279052734375,73.53430938720703,76.75746154785156,58.8751335144043,4213241.0
2009-01-09,76.23635864257812,77.00836944580078,71.65252685546875,72.35698699951172,55.499847412109375,7869445.0
2009-01-10,76.23635864257812,77.00836944580078,71.65252685546875,72.35698699951172,55.499847412109375,7869445.0
2009-01-11,76.23635864257812,77.00836944580078,71.65252685546875,72.35698699951172,55.499847412109375,7869445.0
2009-01-12,72.18328094482422,72.18328094482422,68.80572509765625,70.18087005615234,53.830711364746094,7266637.0
2009-01-13,70.15674591064453,73.72731018066406,68.51622009277344,72.50173950195312,55.61087417602539,5320164.0
2009-01-14,74.04576873779297,74.9818344116211,71.63804626464844,73.9347915649414,56.71006393432617,5484949.0
2009-01-15,72.37628936767578,73.9203109741211,70.07472229003906,71.05903625488281,54.50429153442383,5829295.0
2009-01-16,71.04938507080078,75.41127014160156,71.04938507080078,74.56687927246094,57.19490432739258,8942576.0
2009-01-17,71.04938507080078,75.41127014160156,71.04938507080078,74.56687927246094,57.19490432739258,8942576.0
2009-01-18,71.04938507080078,75.41127014160156,71.04938507080078,74.56687927246094,57.19490432739258,8942576.0
2009-01-19,74.56687927246094,76.014404296875,72.23153686523438,73.34613037109375,56.25855255126953,6400155.0
2009-01-20,72.37628936767578,76.96012115478516,71.1555404663086,74.16639709472656,56.88772201538086,13510350.0
2009-01-21,72.9552993774414,73.71765899658203,67.72490692138672,68.9311752319336,52.87215805053711,14294398.0
2009-01-22,69.38473510742188,69.83829498291016,67.66699981689453,68.82984924316406,52.79443359375,7037677.0
2009-01-23,68.9022216796875,69.37508392333984,65.73696899414062,68.38111877441406,52.45024490356445,6286375.0
2009-01-24,68.9022216796875,69.37508392333984,65.73696899414062,68.38111877441406,52.45024490356445,6286375.0
2009-01-25,68.9022216796875,69.37508392333984,65.73696899414062,68.38111877441406,52.45024490356445,6286375.0
2009-01-26,68.9022216796875,69.37508392333984,65.73696899414062,68.38111877441406,52.45024490356445,6286375.0
2009-01-27,67.55120086669922,71.97097778320312,67.55120086669922,71.43057250976562,54.78926467895508,4507173.0
2009-01-28,71.41127014160156,72.85879516601562,70.65373229980469,72.45831298828125,55.57756042480469,3696100.0
2009-01-29,72.47278594970703,74.49932098388672,71.4450454711914,72.77194213867188,55.81813049316406,6062462.0
2009-01-30,72.35698699951172,74.48967742919922,70.3497543334961,73.6163330078125,56.46580123901367,5624501.0
