,Open,High,Low,Close,Adj Close,Volume
2009-01-01,17.0,17.59000015258789,16.75,17.204999923706055,15.329237937927246,874800.0
2009-01-02,17.0,17.59000015258789,16.75,17.204999923706055,15.329237937927246,874800.0
2009-01-03,17.0,17.59000015258789,16.75,17.204999923706055,15.329237937927246,874800.0
2009-01-04,17.0,17.59000015258789,16.75,17.204999923706055,15.329237937927246,874800.0
2009-01-05,17.299999237060547,17.850000381469727,17.204999923706055,17.385000228881836,15.489614486694336,975840.0
2009-01-06,17.2549991607666,17.700000762939453,17.104999542236328,17.565000534057617,15.64998722076416,881450.0
2009-01-07,17.600000381469727,18.2450008392334,15.220000267028809,15.675000190734863,13.966043472290039,1927090.0
2009-01-08,17.600000381469727,18.2450008392334,15.220000267028809,15.675000190734863,13.966043472290039,1927090.0
2009-01-09,14.90999984741211,15.895000457763672,14.899999618530273,15.555000305175781,13.859130859375,768720.0
2009-01-10,14.90999984741211,15.895000457763672,14.899999618530273,15.555000305175781,13.859130859375,768720.0
2009-01-11,14.90999984741211,15.895000457763672,14.899999618530273,15.555000305175781,13.859130859375,768720.0
2009-01-12,15.600000381469727,15.600000381469727,14.90999984741211,15.170000076293945,13.51610279083252,211750.0
2009-01-13,15.170000076293945,15.600000381469727,13.734999656677246,14.270000457763672,12.714221954345703,250380.0
2009-01-14,15.005000114440918,15.5,14.005000114440918,14.90999984741211,13.284449577331543,1161340.0
2009-01-15,14.0,14.600000381469727,13.5,14.260000228881836,12.705313682556152,675820.0
2009-01-16,14.699999809265137,14.989999771118164,13.600000381469727,14.255000114440918,12.700858116149902,1260780.0
2009-01-17,14.699999809265137,14.989999771118164,13.600000381469727,14.255000114440918,12.700858116149902,1260780.0
2009-01-18,14.699999809265137,14.989999771118164,13.600000381469727,14.255000114440918,12.700858116149902,1260780.0
2009-01-19,14.649999618530273,14.649999618530273,13.9350004196167,14.145000457763672,12.602852821350098,566820.0
2009-01-20,13.800000190734863,14.154999732971191,13.800000190734863,14.020000457763672,12.491479873657227,679360.0
