,Open,High,Low,Close,Adj Close,Volume
2009-01-01,311.9678649902344,321.9234924316406,310.0609436035156,318.5801696777344,287.0161437988281,20035581.0
2009-01-02,311.9678649902344,321.9234924316406,310.0609436035156,318.5801696777344,287.0161437988281,20035581.0
2009-01-03,311.9678649902344,321.9234924316406,310.0609436035156,318.5801696777344,287.0161437988281,20035581.0
2009-01-04,311.9678649902344,321.9234924316406,310.0609436035156,318.5801696777344,287.0161437988281,20035581.0
2009-01-05,321.7005920410156,341.0174865722656,320.7347412109375,338.25616455078125,304.7426452636719,22236678.0
2009-01-06,336.8074035644531,344.2369689941406,329.6873779296875,339.5068054199219,305.869384765625,24347018.0
2009-01-07,339.0362854003906,343.2463684082031,290.99169921875,297.3687438964844,267.9062805175781,34324506.0
2009-01-08,339.0362854003906,343.2463684082031,290.99169921875,297.3687438964844,267.9062805175781,34324506.0
2009-01-09,299.6595153808594,299.6595153808594,270.84515380859375,285.6052551269531,257.308349609375,38312271.0
2009-01-10,299.6595153808594,299.6595153808594,270.84515380859375,285.6052551269531,257.308349609375,38312271.0
2009-01-11,299.6595153808594,299.6595153808594,270.84515380859375,285.6052551269531,257.308349609375,38312271.0
2009-01-12,282.2495422363281,283.5621032714844,268.7029724121094,271.8976745605469,244.95884704589844,29737571.0
2009-01-13,271.1051940917969,283.80975341796875,263.7499084472656,266.8579406738281,240.41844177246094,26570460.0
2009-01-14,270.2136535644531,301.6407470703125,270.2136535644531,292.16802978515625,263.2208557128906,26449928.0
2009-01-15,282.7696228027344,287.2645263671875,274.275146484375,282.90582275390625,254.87631225585938,25332798.0
2009-01-16,285.04803466796875,304.8602294921875,282.299072265625,301.4797668457031,271.6100158691406,26899885.0
2009-01-17,285.04803466796875,304.8602294921875,282.299072265625,301.4797668457031,271.6100158691406,26899885.0
2009-01-18,285.04803466796875,304.8602294921875,282.299072265625,301.4797668457031,271.6100158691406,26899885.0
2009-01-19,303.2752380371094,309.5532531738281,299.1642150878906,304.5877990722656,274.4101257324219,17144102.0
2009-01-20,301.34356689453125,301.34356689453125,289.25811767578125,293.1338806152344,264.0910339355469,18764599.0
2009-01-21,287.27691650390625,292.9481506347656,274.894287109375,277.3336486816406,249.8562469482422,20057883.0
2009-01-22,284.7756042480469,286.0014953613281,274.17608642578125,281.40753173828125,253.52642822265625,28245622.0
2009-01-23,296.68768310546875,330.6160888671875,277.37078857421875,286.32342529296875,257.9552917480469,32741877.0
2009-01-24,296.68768310546875,330.6160888671875,277.37078857421875,286.32342529296875,257.9552917480469,32741877.0
2009-01-25,296.68768310546875,330.6160888671875,277.37078857421875,286.32342529296875,257.9552917480469,32741877.0
2009-01-26,296.68768310546875,330.6160888671875,277.37078857421875,286.32342529296875,257.9552917480469,32741877.0
2009-01-27,293.71588134765625,305.46697998046875,289.75341796875,303.6095886230469,273.52874755859375,18103532.0
2009-01-28,309.0703125,319.47174072265625,303.7210388183594,315.50927734375,284.2494812011719,18545578.0
2009-01-29,318.23345947265625,320.7099914550781,307.398681640625,314.54345703125,283.37945556640625,25613886.0
2009-01-30,306.59381103515625,329.5759582519531,306.59381103515625,327.7928466796875,295.3160705566406,22447994.0
2009-01-31,306.59381103515625,329.5759582519531,306.59381103515625,327.7928466796875,295.3160705566406,22447994.0
2009-02-01,306.59381103515625,329.5759582519531,306.59381103515625,327.7928466796875,295.3160705566406,22447994.0
2009-02-02,319.47174072265625,335.0242919921875,315.3978576660156,316.9952087402344,285.5882568359375,21665301.0
2009-02-03,319.47174072265625,330.54180908203125,315.2740173339844,323.48370361328125,291.4338073730469,27905597.0
2009-02-04,325.66302490234375,331.2352294921875,320.7347412109375,323.8056335449219,291.723876953125,16017362.0
2009-02-05,329.13018798828125,329.13018798828125,314.803466796875,319.1745300292969,287.5516052246094,16582045.0
2009-02-06,321.9482421875,334.33087158203125,320.85858154296875,333.05548095703125,300.05731201171875,17528847.0
2009-02-07,321.9482421875,334.33087158203125,320.85858154296875,333.05548095703125,300.05731201171875,17528847.0
2009-02-08,321.9482421875,334.33087158203125,320.85858154296875,333.05548095703125,300.05731201171875,17528847.0
2009-02-09,335.56915283203125,346.4658508300781,332.10198974609375,344.1626892089844,310.0640563964844,17919370.0
2009-02-10,343.9645690917969,350.2054138183594,339.86590576171875,347.1964111328125,312.7972412109375,27444709.0
2009-02-11,338.045654296875,344.0636291503906,337.0550537109375,342.07000732421875,308.17864990234375,16980595.0
2009-02-12,341.4385070800781,341.4385070800781,333.1669006347656,334.7147521972656,301.5521545410156,12697388.0
2009-02-13,338.5409851074219,347.7041015625,337.0550537109375,344.8313293457031,310.6664733886719,11728740.0
2009-02-14,338.5409851074219,347.7041015625,337.0550537109375,344.8313293457031,310.6664733886719,11728740.0
2009-02-15,338.5409851074219,347.7041015625,337.0550537109375,344.8313293457031,310.6664733886719,11728740.0
2009-02-16,342.8625183105469,345.9829406738281,324.69720458984375,326.9508361816406,294.5574951171875,18550945.0
2009-02-17,322.2330627441406,323.68182373046875,311.59637451171875,313.8500061035156,282.754638671875,15460178.0
2009-02-18,313.7757263183594,326.3564758300781,307.089111328125,320.74713134765625,288.9683837890625,18470186.0
2009-02-19,319.47174072265625,324.1771240234375,317.5152587890625,320.4004211425781,288.65606689453125,12131446.0
2009-02-20,311.0639343261719,317.7381591796875,307.47296142578125,310.40765380859375,279.6533508300781,14849617.0
2009-02-21,311.0639343261719,317.7381591796875,307.47296142578125,310.40765380859375,279.6533508300781,14849617.0
2009-02-22,311.0639343261719,317.7381591796875,307.47296142578125,310.40765380859375,279.6533508300781,14849617.0
2009-02-23,311.0639343261719,317.7381591796875,307.47296142578125,310.40765380859375,279.6533508300781,14849617.0
2009-02-24,305.850830078125,312.9337158203125,297.517333984375,310.3704833984375,279.619873046875,18453958.0
2009-02-25,313.2804260253906,318.4811096191406,312.6736755371094,313.6642761230469,282.5873107910156,11931928.0
2009-02-26,311.5468444824219,321.2052917480469,309.8875732421875,319.66986083984375,287.99786376953125,15503788.0
2009-02-27,319.3231201171875,320.2146911621094,308.7112121582031,313.5404357910156,282.4757385253906,19423026.0
2009-02-28,319.3231201171875,320.2146911621094,308.7112121582031,313.5404357910156,282.4757385253906,19423026.0
2009-03-01,319.3231201171875,320.2146911621094,308.7112121582031,313.5404357910156,282.4757385253906,19423026.0
2009-03-02,304.2906188964844,312.9584655761719,300.8977966308594,303.5352783203125,273.4618225097656,19939192.0
2009-03-03,304.6125793457031,310.0485534667969,290.99169921875,296.40289306640625,267.0361022949219,21146671.0
2009-03-04,286.12530517578125,301.5664367675781,286.12530517578125,299.93194580078125,270.21551513671875,24133412.0
2009-03-05,299.1642150878906,302.13604736328125,282.8810729980469,284.7508544921875,256.5386047363281,28739661.0
2009-03-06,279.8473205566406,291.48699951171875,276.20684814453125,289.7286682128906,261.0231628417969,18424643.0
2009-03-07,279.8473205566406,291.48699951171875,276.20684814453125,289.7286682128906,261.0231628417969,18424643.0
2009-03-08,279.8473205566406,291.48699951171875,276.20684814453125,289.7286682128906,261.0231628417969,18424643.0
2009-03-09,287.5245666503906,289.25811767578125,281.8656921386719,285.6300048828125,257.33056640625,13514222.0
2009-03-10,287.5245666503906,289.25811767578125,281.8656921386719,285.6300048828125,257.33056640625,13514222.0
2009-03-11,287.5245666503906,289.25811767578125,281.8656921386719,285.6300048828125,257.33056640625,13514222.0
2009-03-12,292.47760009765625,300.7987365722656,286.7815856933594,297.6783142089844,268.1852111816406,19644134.0
2009-03-13,304.5877990722656,320.4128112792969,303.6219787597656,318.0477294921875,286.53643798828125,16610209.0
2009-03-14,304.5877990722656,320.4128112792969,303.6219787597656,318.0477294921875,286.53643798828125,16610209.0
2009-03-15,304.5877990722656,320.4128112792969,303.6219787597656,318.0477294921875,286.53643798828125,16610209.0
2009-03-16,318.0477294921875,330.3684387207031,314.7663269042969,328.783447265625,296.20855712890625,18279173.0
2009-03-17,329.3778381347656,332.5973205566406,320.2518310546875,321.9977722167969,290.09515380859375,19202253.0
2009-03-18,325.68780517578125,337.3027038574219,325.68780517578125,329.72454833984375,297.05633544921875,17640714.0
2009-03-19,331.3590393066406,335.2843322753906,326.9260559082031,333.2659606933594,300.24688720703125,17529275.0
2009-03-20,331.606689453125,336.7826232910156,327.3966064453125,331.6562194824219,298.7966003417969,20617356.0
2009-03-21,331.606689453125,336.7826232910156,327.3966064453125,331.6562194824219,298.7966003417969,20617356.0
2009-03-22,331.606689453125,336.7826232910156,327.3966064453125,331.6562194824219,298.7966003417969,20617356.0
2009-03-23,335.32147216796875,359.09613037109375,335.32147216796875,356.2357482910156,320.9409484863281,20074854.0
2009-03-24,359.1085205078125,365.2874450683594,356.6195983886719,359.702880859375,324.06451416015625,27848460.0
2009-03-25,359.09613037109375,383.6137390136719,359.09613037109375,379.4531555175781,341.8580017089844,38633504.0
2009-03-26,383.7870788574219,391.0433044433594,377.1747741699219,387.6999816894531,349.287841796875,33173502.0
2009-03-27,384.85198974609375,392.1329650878906,380.1465759277344,383.55181884765625,345.5506591796875,27234281.0
2009-03-28,384.85198974609375,392.1329650878906,380.1465759277344,383.55181884765625,345.5506591796875,27234281.0
2009-03-29,384.85198974609375,392.1329650878906,380.1465759277344,383.55181884765625,345.5506591796875,27234281.0
2009-03-30,376.7042236328125,380.1465759277344,370.240478515625,375.5526428222656,338.3439636230469,27744876.0
2009-03-31,380.1465759277344,384.34429931640625,375.19354248046875,377.608154296875,340.1958312988281,23074602.0
2009-04-01,377.1747741699219,394.7580871582031,370.8224792480469,391.60052490234375,352.8018493652344,19292577.0
2009-04-02,398.72052001953125,416.05621337890625,396.80120849609375,411.4374694824219,370.6734313964844,22164710.0
2009-04-03,398.72052001953125,416.05621337890625,396.80120849609375,411.4374694824219,370.6734313964844,22164710.0
2009-04-04,398.72052001953125,416.05621337890625,396.80120849609375,411.4374694824219,370.6734313964844,22164710.0
2009-04-05,398.72052001953125,416.05621337890625,396.80120849609375,411.4374694824219,370.6734313964844,22164710.0
2009-04-06,421.0092468261719,431.4849548339844,407.5369567871094,413.9759216308594,372.96038818359375,21235513.0
2009-04-07,421.0092468261719,431.4849548339844,407.5369567871094,413.9759216308594,372.96038818359375,21235513.0
2009-04-08,406.1377258300781,430.6676940917969,397.4822692871094,427.2377014160156,384.908203125,37128500.0
2009-04-09,433.3918762207031,437.8124694824219,422.3094177246094,429.8628234863281,387.27325439453125,20971994.0
2009-04-10,433.3918762207031,437.8124694824219,422.3094177246094,429.8628234863281,387.27325439453125,20971994.0
2009-04-11,433.3918762207031,437.8124694824219,422.3094177246094,429.8628234863281,387.27325439453125,20971994.0
2009-04-12,433.3918762207031,437.8124694824219,422.3094177246094,429.8628234863281,387.27325439453125,20971994.0
