,Open,High,Low,Close,Adj Close,Volume
2009-01-01,475.0,497.5,473.1000061035156,490.29998779296875,454.4552307128906,319938.0
2009-01-02,475.0,497.5,473.1000061035156,490.29998779296875,454.4552307128906,319938.0
2009-01-03,475.0,497.5,473.1000061035156,490.29998779296875,454.4552307128906,319938.0
2009-01-04,475.0,497.5,473.1000061035156,490.29998779296875,454.4552307128906,319938.0
2009-01-05,495.04998779296875,517.0,495.04998779296875,512.2999877929688,474.846923828125,483696.0
2009-01-06,519.6500244140625,519.6500244140625,488.0,494.70001220703125,458.5335998535156,496920.0
2009-01-07,499.8999938964844,504.79998779296875,470.1499938964844,483.1499938964844,447.82806396484375,501302.0
2009-01-08,499.8999938964844,504.79998779296875,470.1499938964844,483.1499938964844,447.82806396484375,501302.0
2009-01-09,475.0,499.25,456.0,493.0,456.9579162597656,494597.0
2009-01-10,475.0,499.25,456.0,493.0,456.9579162597656,494597.0
2009-01-11,475.0,499.25,456.0,493.0,456.9579162597656,494597.0
2009-01-12,489.79998779296875,494.3999938964844,475.0,480.45001220703125,445.325439453125,665245.0
2009-01-13,479.95001220703125,482.0,447.04998779296875,454.79998779296875,421.55059814453125,314024.0
2009-01-14,460.1000061035156,469.0,448.0,460.8999938964844,427.20465087890625,438800.0
2009-01-15,450.0,465.5,437.6000061035156,460.6499938964844,426.9729919433594,285825.0
2009-01-16,456.0,472.0,454.0,459.04998779296875,425.48992919921875,295931.0
2009-01-17,456.0,472.0,454.0,459.04998779296875,425.48992919921875,295931.0
2009-01-18,456.0,472.0,454.0,459.04998779296875,425.48992919921875,295931.0
2009-01-19,462.0,464.0,454.1499938964844,456.6499938964844,423.2653503417969,103728.0
2009-01-20,454.0,454.0,439.6499938964844,442.0,409.6863708496094,118926.0
2009-01-21,442.0,458.95001220703125,430.0,439.75,407.6008605957031,516787.0
2009-01-22,440.0,448.6000061035156,431.29998779296875,441.0,408.75946044921875,273563.0
2009-01-23,440.0,451.0,422.5,446.04998779296875,413.44024658203125,240943.0
2009-01-24,440.0,451.0,422.5,446.04998779296875,413.44024658203125,240943.0
2009-01-25,440.0,451.0,422.5,446.04998779296875,413.44024658203125,240943.0
2009-01-26,440.0,451.0,422.5,446.04998779296875,413.44024658203125,240943.0
2009-01-27,451.0,471.8500061035156,451.0,467.8500061035156,433.6466369628906,151053.0
2009-01-28,471.0,491.8999938964844,470.0,485.54998779296875,450.0525207519531,231437.0
2009-01-29,489.95001220703125,492.0,459.0,469.8999938964844,435.54669189453125,356951.0
2009-01-30,465.0,490.0,451.25,485.1499938964844,449.6817626953125,193999.0
2009-01-31,465.0,490.0,451.25,485.1499938964844,449.6817626953125,193999.0
2009-02-01,465.0,490.0,451.25,485.1499938964844,449.6817626953125,193999.0
2009-02-02,471.04998779296875,478.0,449.0,453.1000061035156,419.974853515625,121231.0
2009-02-03,459.8999938964844,470.0,456.04998779296875,462.8999938964844,429.05841064453125,350730.0
2009-02-04,464.0,474.0,462.0,467.0,432.85870361328125,196553.0
2009-02-05,464.0,468.0,430.0,437.6499938964844,405.65435791015625,481600.0
2009-02-06,441.0,458.3999938964844,440.1000061035156,455.3999938964844,422.1068115234375,254936.0
2009-02-07,441.0,458.3999938964844,440.1000061035156,455.3999938964844,422.1068115234375,254936.0
2009-02-08,441.0,458.3999938964844,440.1000061035156,455.3999938964844,422.1068115234375,254936.0
2009-02-09,456.5,466.0,447.5,463.5,429.6146545410156,189076.0
2009-02-10,467.0,471.0,445.04998779296875,455.1000061035156,421.82879638671875,256221.0
2009-02-11,454.8999938964844,466.0,445.3999938964844,463.25,429.3829040527344,140584.0
2009-02-12,462.0,475.0,453.3999938964844,455.8500061035156,422.52386474609375,222804.0
2009-02-13,449.0,464.79998779296875,437.1499938964844,440.04998779296875,407.8789978027344,685746.0
2009-02-14,449.0,464.79998779296875,437.1499938964844,440.04998779296875,407.8789978027344,685746.0
2009-02-15,449.0,464.79998779296875,437.1499938964844,440.04998779296875,407.8789978027344,685746.0
2009-02-16,442.6499938964844,448.70001220703125,410.95001220703125,416.5,386.0506286621094,745302.0
2009-02-17,413.0,413.0,398.3999938964844,404.79998779296875,375.20599365234375,890211.0
2009-02-18,404.0,411.0,396.25,404.8999938964844,375.2986755371094,318013.0
