,Open,High,Low,Close,Adj Close,Volume
2009-01-01,72.0,73.5,69.5,72.1500015258789,64.68824005126953,2135016.0
2009-01-02,72.0,73.5,69.5,72.1500015258789,64.68824005126953,2135016.0
2009-01-03,72.0,73.5,69.5,72.1500015258789,64.68824005126953,2135016.0
2009-01-04,72.0,73.5,69.5,72.1500015258789,64.68824005126953,2135016.0
2009-01-05,70.75,75.25,70.75,74.0625,66.40293884277344,1473464.0
2009-01-06,75.0,82.4749984741211,73.75,79.57499694824219,71.3453369140625,4219772.0
2009-01-07,75.9124984741211,81.23750305175781,73.75,75.6500015258789,67.82626342773438,2267236.0
2009-01-08,75.9124984741211,81.23750305175781,73.75,75.6500015258789,67.82626342773438,2267236.0
2009-01-09,74.25,79.4625015258789,71.75,78.0374984741211,69.96685028076172,4835448.0
2009-01-10,74.25,79.4625015258789,71.75,78.0374984741211,69.96685028076172,4835448.0
2009-01-11,74.25,79.4625015258789,71.75,78.0374984741211,69.96685028076172,4835448.0
2009-01-12,77.5,79.94999694824219,75.51249694824219,77.23750305175781,69.24958038330078,3756152.0
2009-01-13,76.25,78.9124984741211,75.2750015258789,76.5,68.58834838867188,2174080.0
2009-01-14,78.0,81.4749984741211,76.5,80.625,72.2867660522461,3126896.0
2009-01-15,78.2750015258789,81.75,76.625,80.4124984741211,72.09622192382812,3388952.0
2009-01-16,81.25,82.5,80.0625,81.1875,72.79106903076172,1728876.0
2009-01-17,81.25,82.5,80.0625,81.1875,72.79106903076172,1728876.0
2009-01-18,81.25,82.5,80.0625,81.1875,72.79106903076172,1728876.0
2009-01-19,80.0,81.5250015258789,76.25,77.36250305175781,69.36166381835938,1477204.0
2009-01-20,75.75,76.0,73.0,74.9625015258789,67.2098617553711,2944092.0
2009-01-21,74.94999694824219,75.3499984741211,72.5250015258789,74.0875015258789,66.42536926269531,2590584.0
2009-01-22,75.48750305175781,75.48750305175781,70.4375,71.88749694824219,64.45287322998047,2067116.0
2009-01-23,67.875,71.0,64.6500015258789,66.1624984741211,59.3199577331543,2307856.0
2009-01-24,67.875,71.0,64.6500015258789,66.1624984741211,59.3199577331543,2307856.0
2009-01-25,67.875,71.0,64.6500015258789,66.1624984741211,59.3199577331543,2307856.0
2009-01-26,67.875,71.0,64.6500015258789,66.1624984741211,59.3199577331543,2307856.0
2009-01-27,66.5250015258789,69.875,65.0250015258789,68.05000305175781,61.01226806640625,2347092.0
2009-01-28,68.5,71.5,68.26249694824219,70.82499694824219,63.50027084350586,1104872.0
2009-01-29,72.3125,76.75,70.8125,73.5999984741211,65.98827362060547,2673204.0
2009-01-30,72.5,76.42500305175781,72.17500305175781,75.5625,67.7478256225586,1956808.0
2009-01-31,72.5,76.42500305175781,72.17500305175781,75.5625,67.7478256225586,1956808.0
2009-02-01,72.5,76.42500305175781,72.17500305175781,75.5625,67.7478256225586,1956808.0
2009-02-02,73.75,75.5,72.38749694824219,72.9375,65.394287109375,2644460.0
2009-02-03,73.0,73.75,70.5,72.1875,64.72185516357422,1703572.0
2009-02-04,72.3375015258789,73.5,69.6500015258789,70.30000305175781,63.02956008911133,1115880.0
2009-02-05,71.25,71.25,66.0,66.4124984741211,59.54410934448242,1067112.0
2009-02-06,67.9749984741211,69.5,66.76249694824219,68.6624984741211,61.56141662597656,1740776.0
2009-02-07,67.9749984741211,69.5,66.76249694824219,68.6624984741211,61.56141662597656,1740776.0
2009-02-08,67.9749984741211,69.5,66.76249694824219,68.6624984741211,61.56141662597656,1740776.0
2009-02-09,68.75,69.94999694824219,66.7750015258789,68.7125015258789,61.606231689453125,1277596.0
2009-02-10,69.5,72.3499984741211,69.05000305175781,70.63749694824219,63.3321647644043,2161036.0
2009-02-11,69.25,71.48750305175781,68.375,70.0875015258789,62.839054107666016,1352332.0
2009-02-12,68.75,76.0,68.75,74.9124984741211,67.1650390625,3978808.0
2009-02-13,71.13749694824219,80.94999694824219,71.13749694824219,80.1500015258789,71.86087799072266,3820668.0
2009-02-14,71.13749694824219,80.94999694824219,71.13749694824219,80.1500015258789,71.86087799072266,3820668.0
2009-02-15,71.13749694824219,80.94999694824219,71.13749694824219,80.1500015258789,71.86087799072266,3820668.0
2009-02-16,81.9749984741211,83.38749694824219,75.375,78.48750305175781,70.37032318115234,5663948.0
2009-02-17,75.51249694824219,78.67500305175781,73.5,74.61250305175781,66.89605712890625,3873332.0
